"5250";"Veiligheid en Justitie";"DTV";"Managementondersteuner schaal 05";NA;NA;0,444;0,444;0,444;0,444;0,444;0,444;0,444;0,444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5251";"Veiligheid en Justitie";"DTV";"Managementondersteuner schaal 06";18,528;18,528;17,528;17,195;17,084;17,084;18,14;18,029;18,029;17,14;18,029;18,862;19,862;19,64;20,64;19,64;20,64;19,418;20,584;19,584;NA;NA;NA;NA;NA
"5252";"Veiligheid en Justitie";"DTV";"Managementondersteuner schaal 07";0,972;0,972;0,972;0,972;0,972;0,972;0,972;0,972;0,972;0,972;NA;0,889;0,889;0,889;0,889;0,889;0,889;1;1;1;NA;NA;NA;NA;NA
"5253";"Veiligheid en Justitie";"DTV";"Medewerker Administratie schaal 06";2;2;2;2;2,667;2,667;2,667;2,667;1;1;1;0,889;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA
"5254";"Veiligheid en Justitie";"DTV";"Medewerker Administratie schaal 07";1,6;1,6;1,6;1,6;2,2;2,2;3,922;3,922;3,922;2,35;2,35;3,128;3,488;3,488;2,888;1,888;1,888;1,861;2,294;1,694;NA;NA;NA;NA;NA
"5255";"Veiligheid en Justitie";"DTV";"Medewerker Administratie schaal 08";2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;0,806;0,806;0,806;0,806;1;NA;NA;NA;NA;NA
"5256";"Veiligheid en Justitie";"DTV";"Medewerker Advisering schaal 09";1,889;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;1,833;0,833;1,833;1,833;1,916;1,916;1,916;NA;NA;NA;NA;NA
"5257";"Veiligheid en Justitie";"DTV";"Medewerker Advisering schaal 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA
"5258";"Veiligheid en Justitie";"DTV";"Medewerker Advisering schaal 11";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA
"5259";"Veiligheid en Justitie";"DTV";"Medewerker Behandelen en Ontwikkelen S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;NA;NA;NA;NA;NA;NA;NA
"5260";"Veiligheid en Justitie";"DTV";"Medewerker Behandelen en Ontwikkelen S10";192,164;191,219;188,942;189,164;190,164;191,802;190,691;191,191;191,526;191,137;190,554;189,887;188,746;191,885;194,457;196,068;201,067;201,178;202,717;205,662;NA;NA;NA;NA;NA
"5261";"Veiligheid en Justitie";"DTV";"Medewerker Behandelen en Ontwikkelen S11";57,001;57,001;56,001;56;54,056;56,195;56,195;53,195;52,306;50,75;51,583;48,583;45,972;46,972;47,583;48,472;52,306;54,306;50,639;50,417;NA;NA;NA;NA;NA
"5262";"Veiligheid en Justitie";"DTV";"Medewerker Verwerken en Behandelen S06";85,258;83,175;81,05;80,022;81,078;81,911;82,772;81,772;80,383;78,067;75,178;75,289;67,794;70,017;68,99;70,696;69,417;68,861;69,721;67,32;NA;NA;NA;NA;NA
"5263";"Veiligheid en Justitie";"DTV";"Medewerker Verwerken en Behandelen S07";17,276;17,276;18,249;17,249;17,249;17,305;16,305;15,972;15,194;15,194;15,194;15,194;17,083;17,083;17,027;18,86;19,305;18,277;19,333;18,444;NA;NA;NA;NA;NA
"5264";"Veiligheid en Justitie";"DTV";"Medewerker Verwerken en Behandelen S08";9;9,556;9,556;9,556;9,556;9,556;9,556;9,556;9,556;9,556;10,556;10,556;11,556;12,556;12,556;13,556;12,306;10,556;9,556;10,556;NA;NA;NA;NA;NA
"5265";"Veiligheid en Justitie";"DTV";"Middenmanager schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;NA;NA;NA;NA;NA
"5266";"Veiligheid en Justitie";"DTV";"Middenmanager schaal 13";18,917;18,917;18,917;18,917;18,917;19,028;19,028;17,973;17,973;16,917;16,917;16;15;16;18;17;16,997;16,997;16,997;17,997;NA;NA;NA;NA;NA
"5267";"Veiligheid en Justitie";"DTV";"Middenmanager schaal 14";2;2;2;2;2;2;2;2;2;1,895;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA
"5268";"Veiligheid en Justitie";"DTV";"Middenmanager schaal 15";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA
"5269";"Veiligheid en Justitie";"DTV";"Operationeel Manager schaal 11";NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5270";"Veiligheid en Justitie";"DTV";"Operationeel Manager schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3;3;3;3;3;3;NA;NA;NA;NA;NA
"5271";"Veiligheid en Justitie";"DTV";"Projectleider schaal 11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;3;4;4;NA;NA;NA;NA;NA
"5272";"Veiligheid en Justitie";"DTV";"Projectleider schaal 12";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;NA;NA;NA;NA;NA
"5273";"Veiligheid en Justitie";"DTV";"Projectleider schaal 13";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5274";"Veiligheid en Justitie";"DTV";"Senior Adviseur Bedrijfsvoering schaal11";4;4;4,833;4,833;5,666;5,61;5,61;6,61;6,61;5,666;5,666;5,666;5,666;5,666;4,666;5,666;9,444;10,5;11,389;11,389;NA;NA;NA;NA;NA
"5275";"Veiligheid en Justitie";"DTV";"Senior Adviseur Bedrijfsvoering schaal12";5,639;5,639;5,639;5,639;6,639;6,639;6,639;6,639;6,639;6,639;6,639;6,639;6,639;6,639;8,639;7,639;7,639;7,639;7,639;7,639;NA;NA;NA;NA;NA
"5276";"Veiligheid en Justitie";"DTV";"Senior Adviseur Bedrijfsvoering schaal13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;NA;NA;NA;NA;NA
"5277";"Veiligheid en Justitie";"DTV";"Senior Medew. Behandelen en Ontwikk. S11";NA;NA;NA;NA;NA;NA;NA;3;3;3;2;2;3;3;3;3;2;2;1;1;NA;NA;NA;NA;NA
"5278";"Veiligheid en Justitie";"DTV";"Senior Medew. Behandelen en Ontwikk. S12";2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA
"5279";"Veiligheid en Justitie";"DTV";"Topmanager schaal 16";1,111;1,111;1,111;1,111;1,111;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA
"5280";"Veiligheid en Justitie";"DTV";"Topmanager schaal 17";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;1,056;1,056;1,056;1,056;NA;NA;NA;NA;NA
"5281";"Veiligheid en Justitie";"DTV";"Trainer schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,917;2,917;2,917;2,917;2,917;2,917;2,917;2,917;2,917;NA;NA;NA;NA;NA
"5282";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Adviseur Bedrijfsvoering schaal 08";NA;NA;NA;NA;NA;2,221;2,332;2,444;1,999;1,999;2,889;2,999;2,888;2,888;1,888;NA;3,333;3,333;1,889;2,333;NA;NA;NA;NA;NA
"5283";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Adviseur Bedrijfsvoering schaal 09";5,001;5,001;5,001;5,001;4,001;3,917;3,917;3,917;3,917;3,917;3,917;3,723;3,334;3,334;3,334;NA;4,223;4,223;4,667;4,667;NA;NA;NA;NA;NA
"5284";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Adviseur Bedrijfsvoering schaal 10";4;4;4;4;4;4;4;4;4;4;4;4,111;4,222;4,222;4,111;NA;4,111;3,111;1;1;NA;NA;NA;NA;NA
"5285";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Adviseur Bedrijfsvoering schaal 11";3,944;3,944;3,944;3,944;3,944;3,944;3,944;3,944;3,944;3,944;3,944;4,166;4,166;4,166;4,166;NA;4,166;4,166;2,055;2,055;NA;NA;NA;NA;NA
"5286";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Commissiesecretaris schaal 10";10,556;10,306;10,306;9,417;9,417;9,306;9,306;9,306;9,306;9,306;9,306;9,306;9,639;9,639;9,639;NA;9,639;9,639;9,639;9,639;NA;NA;NA;NA;NA
"5287";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Expert Informatievoorziening schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,111;1,111;NA;NA;NA;NA;NA
"5288";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"geen FGR";NA;NA;NA;1;1;1,6;1;0,333;0,889;1,778;3,223;3,334;4,223;3,223;3,223;NA;2,445;2,445;1,889;3,445;NA;NA;NA;NA;NA
"5289";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Managementondersteuner schaal 05";0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;0,556;NA;0,889;NA;NA;NA;NA;NA;NA;NA;NA
"5290";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Managementondersteuner schaal 06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444;0,444;0,444;0,667;NA;NA;NA;NA;NA
"5291";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Managementondersteuner schaal 07";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA
"5292";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Managementondersteuner schaal 08";3,569;3,569;3,569;3,569;3,569;3,569;3,569;3,569;3,569;2,569;2,833;2,833;2,833;2,833;2,833;NA;2,833;2,833;2,833;2,833;NA;NA;NA;NA;NA
"5293";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Administratie schaal 04";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,569;0,569;NA;NA;NA;NA;NA
"5294";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Administratie schaal 05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,306;1,306;NA;NA;NA;NA;NA
"5295";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Administratie schaal 06";1,389;1,389;1,389;1,389;1,389;3,264;3,264;3,43;3,43;3,264;3,264;3,264;3,264;3,264;3,264;NA;3,264;3,264;1,389;1,389;NA;NA;NA;NA;NA
"5296";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Administratie schaal 07";1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;1,444;NA;1,444;1,444;NA;NA;NA;NA;NA;NA;NA
"5297";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Behandelen en Ontwikkelen S08";1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;NA;2,889;2,889;1,889;1,889;NA;NA;NA;NA;NA
"5298";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Behandelen en Ontwikkelen S09";0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;NA;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA
"5299";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Facilitair Management S04";4,417;4,417;4,417;4,417;4,917;4,389;4,389;4,389;4,389;5,278;2,278;2,278;NA;NA;NA;NA;NA;NA;4;4;NA;NA;NA;NA;NA
"5300";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Facilitair Management S05";1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;NA;4;4;NA;NA;NA;NA;NA;NA;NA
"5301";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Facilitair Management S07";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;NA;1;1;1;NA;NA;NA;NA;NA;NA
"5302";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker ICT/Techniek/Inf.beh./DIV S05";11,999;10,999;10,722;10,666;10,666;9,777;9,777;8,833;7,833;7,833;7,833;8,833;10,833;10,833;10,833;NA;8,833;8,833;9,833;9,833;NA;NA;NA;NA;NA
"5303";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker ICT/Techniek/Inf.beh./DIV S06";1,875;1,875;1,875;1,875;1,875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5304";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker ICT/Techniek/Inf.beh./DIV S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444;0,444;NA;NA;NA;NA;NA
"5305";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker ICT/Techniek/Inf.beh./DIV S08";5,582;5,026;4,693;5,527;4,86;3,195;3,195;3,195;3,195;3,639;3,639;3,639;3,583;3,583;3,694;NA;3,694;3,694;3,694;3,694;NA;NA;NA;NA;NA
"5306";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S03";1;1;2;2;1,889;1,889;1;1;1;1;1;1;1;1;1;NA;1;1;NA;NA;NA;NA;NA;NA;NA
"5307";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S04";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA
"5308";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S05";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,778;0,778;NA;NA;NA;NA;NA
"5309";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S06";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;10,5;10,611;NA;NA;NA;NA;NA
"5310";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S07";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,093;10,093;NA;NA;NA;NA;NA
"5311";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Medewerker Verwerken en Behandelen S08";23,065;24,065;24,287;23,287;22,287;23,176;23,621;23,621;24,593;24,593;24,593;23,371;22,371;23,26;23,26;NA;20,371;20,371;4;4;NA;NA;NA;NA;NA
"5312";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Middenmanager schaal 13";3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;3,222;NA;3,222;3,222;2,222;2,222;NA;NA;NA;NA;NA
"5313";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Middenmanager schaal 14";1,056;1,056;1,056;1,056;1,056;1,056;1,056;1,056;1,056;1,056;1,056;1;1;1;1;NA;1;1;2;3;NA;NA;NA;NA;NA
"5314";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Operationeel Manager schaal 10";3;3;3;3;3;2;3;3;3,111;2,111;1;1;1;1;1;NA;1;2;2;2;NA;NA;NA;NA;NA
"5315";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Operationeel Manager schaal 11";2;2;2;2;2;2;2;2;2;2,111;2,111;2,111;2,111;1,111;1,111;NA;1,111;1,111;1,111;1,111;NA;NA;NA;NA;NA
"5316";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Operationeel Manager schaal 12";0,917;0,917;0,917;0,917;0,917;0,917;0,917;0,944;0,944;0,944;0,944;0,944;0,944;0,944;0,944;NA;0,944;0,944;0,944;0,944;NA;NA;NA;NA;NA
"5317";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Adviseur Bedrijfsvoering schaal11";0,5;0,5;0,5;0,667;0,667;1,667;1,667;1,833;1,667;1,667;1,667;1,833;1,833;2,833;2,792;NA;2,792;2,792;2,792;2,792;NA;NA;NA;NA;NA
"5318";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Adviseur Bedrijfsvoering schaal12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;0,889;0,889;NA;0,889;0,667;0,667;0,667;NA;NA;NA;NA;NA
"5319";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Adviseur Bedrijfsvoering schaal13";NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA
"5320";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Medew. Behandelen en Ontwikk. S12";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;0,889;0,889;1;1;NA;NA;NA;NA;NA
"5321";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Medew. Informatievoorziening S08";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA
"5322";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Senior Medew. Informatievoorziening S11";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,111;3,111;NA;NA;NA;NA;NA
"5323";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Topmanager schaal 16";1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;1,111;NA;1,111;1,111;1,111;1,111;NA;NA;NA;NA;NA
"5324";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Wetenschappelijk Medewerker schaal 11";20,445;22,445;20,445;17,778;18,778;18,178;22,678;23,678;25,595;24,595;28,861;29,75;39,417;48,723;55,667;NA;58,028;60,889;36,917;39,362;NA;NA;NA;NA;NA
"5325";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Wetenschappelijk Medewerker schaal 12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,667;9,445;10,445;NA;11,445;12,445;36,639;37,428;NA;NA;NA;NA;NA
"5326";"Veiligheid en Justitie";"HOGE RAAD DER NEDERLANDEN";"Wetenschappelijk Medewerker schaal 13";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;NA;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA
"5327";"Veiligheid en Justitie";"IND";"(Senior) Adviseur schaal 11";91,281;95,504;95,504;95,504;92,615;91,476;92,587;88,309;88,42;76,198;61,126;59,793;62,738;59,516;59,071;61,392;61,336;65,28;68,336;68,392;NA;NA;NA;NA;NA
"5328";"Veiligheid en Justitie";"IND";"(Senior) Adviseur schaal 12";50,404;52,404;51,46;53,649;55,538;57,538;57,538;59,538;60,427;58,26;62,426;62,537;60,65;60,539;59,872;60,662;63,273;65,19;64,273;65,384;NA;NA;NA;NA;NA
"5329";"Veiligheid en Justitie";"IND";"(Senior) Adviseur schaal 13";3;3;3;3;3;3;4;4;4;4;6,222;6,222;6,222;6,222;6,222;5,666;5,666;5,666;6,555;6,555;NA;NA;NA;NA;NA
"5330";"Veiligheid en Justitie";"IND";"(Senior) Beleidsmedewerker schaal 11";NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5331";"Veiligheid en Justitie";"IND";"Adviseur Bedrijfsvoering schaal 08";21,028;22,959;23,07;24,07;28,959;25,959;25,959;25,959;22,959;22,959;24,598;24,598;25,514;27,514;25,68;26,736;24,319;23,374;22,318;24,082;NA;NA;NA;NA;NA
"5332";"Veiligheid en Justitie";"IND";"Adviseur Bedrijfsvoering schaal 09";52,918;53,001;54,002;54,113;55,21;54,21;53,988;51,321;52,321;51,488;40,459;41,792;41,598;39,709;42,709;42,598;43,32;41,792;42,847;39,125;NA;NA;NA;NA;NA
"5333";"Veiligheid en Justitie";"IND";"Adviseur Bedrijfsvoering schaal 10";75,412;69,884;71,884;71,884;68,273;71,357;70,357;70,057;70,657;71,49;79,351;78,101;76,101;75,851;71,268;71,379;77,063;80,869;80,869;82,591;NA;NA;NA;NA;NA
"5334";"Veiligheid en Justitie";"IND";"Adviseur Bedrijfsvoering schaal 11";88,945;86,389;84,472;86,528;89,668;87,278;90,056;96,778;88,167;86,167;95,361;93,583;92,083;89,25;90,278;92,222;97,028;99,028;99,25;93,166;NA;NA;NA;NA;NA
"5335";"Veiligheid en Justitie";"IND";"Coördinerend/Special. Adviseur Bedrv S13";1;2,111;3,111;3,111;3,111;3,111;5,111;2;2;3;6,889;7,889;7,889;6,889;6,889;6,889;5,889;5,889;5,889;5,889;NA;NA;NA;NA;NA
"5336";"Veiligheid en Justitie";"IND";"Coördinerend/Specialistisch Adviseur S13";6,778;7,778;8,778;8,778;9,778;9,778;9,778;11;10,111;10,111;9;9,889;11,889;13,889;13,889;13,889;13,889;13,889;14,889;13,889;NA;NA;NA;NA;NA
"5337";"Veiligheid en Justitie";"IND";"Coördinerend/Specialistisch Adviseur S14";NA;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA
"5338";"Veiligheid en Justitie";"IND";"Deelprojectleider schaal 10";NA;1;1;1;1;2;3,667;3,667;2,667;2,667;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA
"5339";"Veiligheid en Justitie";"IND";"Deelprojectleider schaal 11";NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5340";"Veiligheid en Justitie";"IND";"Forensisch Therapeutisch Werker schaal08";1,722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5341";"Veiligheid en Justitie";"IND";"geen FGR";30,53;26,029;21,196;24,641;28,974;31,113;28,335;31,446;29,891;35,113;36,113;33,891;32,224;28,668;31,668;39,113;29,335;27,335;31,446;37,002;NA;NA;NA;NA;NA
"5342";"Veiligheid en Justitie";"IND";"Inspecteur/Medewerker Toezicht schaal 08";NA;NA;NA;NA;7,916;7,916;8,916;8,916;8,999;8,888;8,888;8,888;8,888;8,888;9,083;8,083;8,611;8,611;8,611;9,611;NA;NA;NA;NA;NA
"5343";"Veiligheid en Justitie";"IND";"Inspecteur/Medewerker Toezicht schaal 09";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;NA;NA;NA;NA;NA
"5344";"Veiligheid en Justitie";"IND";"Inspecteur/Medewerker Toezicht schaal 10";11,778;11,778;11,778;12,778;10,889;11,778;13,778;13,778;13,778;13,778;12,778;12,778;12,778;12,778;12,778;12,778;13,778;13,722;11,722;11,722;NA;NA;NA;NA;NA
"5345";"Veiligheid en Justitie";"IND";"Inspecteur/Medewerker Toezicht schaal 11";12;12;12;12;13;12;13;12;12;12;15,111;14,111;14,111;14,111;15;15;15;15;15;15;NA;NA;NA;NA;NA
"5346";"Veiligheid en Justitie";"IND";"Managementondersteuner schaal 05";0,889;0,889;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5347";"Veiligheid en Justitie";"IND";"Managementondersteuner schaal 06";12,555;13,638;15,638;16,722;14,833;12,333;9,444;9,444;9,444;9,444;11,055;10,111;10,278;10,278;10,278;10,278;10,5;13,278;14,389;14,389;NA;NA;NA;NA;NA
"5348";"Veiligheid en Justitie";"IND";"Managementondersteuner schaal 07";19,557;21,307;21,418;18,751;19,751;19,89;20,89;20,001;17,223;16,223;17,195;15,445;17,334;16,334;16,334;16,167;15,556;15,278;15,389;15,389;NA;NA;NA;NA;NA
"5349";"Veiligheid en Justitie";"IND";"Managementondersteuner schaal 08";1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;1,889;NA;NA;NA;NA;NA
"5350";"Veiligheid en Justitie";"IND";"Managementondersteuner schaal 09";2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;NA;NA;NA;NA;NA
"5351";"Veiligheid en Justitie";"IND";"Medewerker Administratie schaal 05";0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;0,889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"5352";"Veiligheid en Justitie";"IND";"Medewerker Administratie schaal 06";17,361;19,111;19,111;19,945;19,918;19,918;19,251;19,918;15,918;15,807;17,807;15,14;14,723;15,723;14,723;15,723;13,001;12,334;13,334;14,334;NA;NA;NA;NA;NA
"5353";"Veiligheid en Justitie";"IND";"Medewerker Administratie schaal 07";20,166;20,166;20,166;20,166;20,166;20,999;22,999;22,999;21,833;21,833;20,833;19,055;18,166;18,166;19,166;19,166;20,166;20,166;19,222;19,222;NA;NA;NA;NA;NA
"5354";"Veiligheid en Justitie";"IND";"Medewerker Administratie schaal 08";10,111;10,75;10,75;10,75;10,75;10,75;10,75;10,75;10,75;10,75;10,75;10,639;10,639;10,639;10,167;10,167;8,945;8,945;8,056;9,056;NA;NA;NA;NA;NA
"5355";"Veiligheid en Justitie";"IND";"Medewerker Advisering schaal 08";12,75;15,75;16,556;16,278;15,167;16,139;14,861;14,861;16,528;15,417;12,195;14,667;13,667;14,667;14,667;13,556;15,667;15,667;15,667;15,667;NA;NA;NA;NA;NA
"5356";"Veiligheid en Justitie";"IND";"Medewerker Advisering schaal 09";11,611;11,611;11,611;10,611;10,611;9,611;8,611;8,611;9,5;9,5;7,667;7,667;7,667;11,667;13,611;13,611;13,556;12,556;11,556;10,556;NA;NA;NA;NA;NA
"5357";"Veiligheid en Justitie";"IND";"Medewerker Advisering schaal 10";12,889;11,889;11,889;10,889;11,889;12,889;11,889;11,889;5,889;5,889;3;3;2,889;3,889;4,667;5,556;4,667;5,667;4,667;4,639;NA;NA;NA;NA;NA
"5358";"Veiligheid en Justitie";"IND";"Medewerker Advisering schaal 11";2;1;3;3;4;4;3;4;10;10;10,917;10,917;10,917;8,917;9,917;9,917;8,917;7;8;9;NA;NA;NA;NA;NA
"5359";"Veiligheid en Justitie";"IND";"Medewerker Behandelen en Ontwikkelen S08";1;1;1;1;1;2;2;2,7;1,7;1,778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
