1668;Infrastructuur en Waterstaat;Assistent Medewerker Administratie S03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,668;3,973;5,196;5,307;0,778
1669;Infrastructuur en Waterstaat;Beleidsondersteuner schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,611;3,611;3,611;4,611;4,611
1670;Infrastructuur en Waterstaat;Beleidsondersteuner schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,912;15,801;15,828;15,828;16,208
1671;Infrastructuur en Waterstaat;Beleidsondersteuner schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,555;29,555;30,61;30,665;30,665
1672;Infrastructuur en Waterstaat;Commissiesecretaris schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
1673;Infrastructuur en Waterstaat;Coördinerend Beleidsmedewerker schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,982;86,093;86,026;84,809;87,442
1674;Infrastructuur en Waterstaat;Coördinerend Beleidsmedewerker schaal 14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,503;102,586;103,964;102,062;106,701
1675;Infrastructuur en Waterstaat;Coördinerend Beleidsmedewerker schaal 15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;5
1676;Infrastructuur en Waterstaat;Coördinerend/Special. Adviseur Bedrv S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,418;57,418;56,168;56,168;56,112
1677;Infrastructuur en Waterstaat;Coördinerend/Special. Adviseur Bedrv S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,356;28,3;30,3;29,3;30,3
1678;Infrastructuur en Waterstaat;Coördinerend/Special. Adviseur Bedrv S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2
1679;Infrastructuur en Waterstaat;Coördinerend/Specialist. Inspecteur S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70,077;69,077;71,077;72,299;73,188
1680;Infrastructuur en Waterstaat;Coördinerend/Specialist. Inspecteur S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,639;11,639;12,361;12,861;12,916
1681;Infrastructuur en Waterstaat;Coördinerend/Specialistisch Adviseur S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;176,262;181,637;184,226;180,976;180,279
1682;Infrastructuur en Waterstaat;Coördinerend/Specialistisch Adviseur S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180,918;174,635;175,441;182,202;181,08
1683;Infrastructuur en Waterstaat;Coördinerend/Specialistisch Adviseur S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,085;26,279;25,612;25,612;26,029
1684;Infrastructuur en Waterstaat;Deelprojectleider schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;6;1;1;NA
1685;Infrastructuur en Waterstaat;Deelprojectleider schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;NA
1686;Infrastructuur en Waterstaat;Expert Vastgoed en Infrastructuur S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1
1687;Infrastructuur en Waterstaat;geen FGR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121,444;114,555;109,654;103,277;91,055
1688;Infrastructuur en Waterstaat;Inspecteur/Medewerker Toezicht schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,456;18,456;17,456;17,456;17,456
1689;Infrastructuur en Waterstaat;Inspecteur/Medewerker Toezicht schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89,718;85,829;84,829;81,829;82,029
1690;Infrastructuur en Waterstaat;Inspecteur/Medewerker Toezicht schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;188,651;181,428;187,317;186,539;189,339
1691;Infrastructuur en Waterstaat;Inspecteur/Medewerker Toezicht schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,279;67,279;63,501;66,39;64,39
1692;Infrastructuur en Waterstaat;Managementondersteuner schaal 05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,333;3,333;3,333;2,444;2,444
1693;Infrastructuur en Waterstaat;Managementondersteuner schaal 06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;211,226;210,484;211,152;208,018;210,165
1694;Infrastructuur en Waterstaat;Managementondersteuner schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;140,665;138,964;133,119;135,156;136,337
1695;Infrastructuur en Waterstaat;Managementondersteuner schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,792;21,523;23,012;24,123;23,234
1696;Infrastructuur en Waterstaat;Managementondersteuner schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,639;6,639;6,639;6,639;6,639
1697;Infrastructuur en Waterstaat;Managementondersteuner schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
1698;Infrastructuur en Waterstaat;Manager S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,638
1699;Infrastructuur en Waterstaat;Manager S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,795
1700;Infrastructuur en Waterstaat;Manager S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;44,673
1701;Infrastructuur en Waterstaat;Manager S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,778;74,638
1702;Infrastructuur en Waterstaat;Medew. Begldng Aanleg, Beh en Onderh S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5;0,5;0,778;0,778;0,778
1703;Infrastructuur en Waterstaat;Medew. Begldng Aanleg, Beh en Onderh S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,778;1,778;0,889;0,889;0,889
1704;Infrastructuur en Waterstaat;Medew. Begldng Aanleg, Beh en Onderh S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
1705;Infrastructuur en Waterstaat;Medew. Begldng Aanleg, Beh en Onderh S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;6;6;6
1706;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,333;42,333;42,333;39,222;9,222
1707;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,222;15,222;15,222;15,222;49,222
1708;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,111;31;31;31;20,889
1709;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,833;12,833;12,833;12,833;21,222
1710;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33;33;32,222;32,222;32,722
1711;Infrastructuur en Waterstaat;Medew. Operationeel Beh en Onderh S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,111;9,111;9,111;9,111;9,111
1712;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;14;14
1713;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;14;14;14;16
1714;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;580,624;573,013;584,179;599,679;638,458
1715;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;385,142;387,087;399,143;401,699;388,951
1716;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;235,396;233,729;234,507;234,563;247,009
1717;Infrastructuur en Waterstaat;Medew. Operationeel Verkeersmanagem. S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,556;23,556;22,667;21,667;21,334
1718;Infrastructuur en Waterstaat;Medew. Voorber Aanleg, Beh en Onderh S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;12;12;12;12
1719;Infrastructuur en Waterstaat;Medewerker Administratie schaal 04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,167;11,638;13,249;15,194;16,168
1720;Infrastructuur en Waterstaat;Medewerker Administratie schaal 05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,056;19,669;22,587;22,364;22,615
1721;Infrastructuur en Waterstaat;Medewerker Administratie schaal 06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,132;23,132;20,493;20,202;21,424
1722;Infrastructuur en Waterstaat;Medewerker Administratie schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78,533;77,061;71,346;70,304;70,15
1723;Infrastructuur en Waterstaat;Medewerker Administratie schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,65;64,803;67,192;65,747;70,136
1724;Infrastructuur en Waterstaat;Medewerker Advisering schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;221,541;214,773;212,084;209,272;214,755
1725;Infrastructuur en Waterstaat;Medewerker Advisering schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;428,861;424,222;412,757;409,018;414,69
1726;Infrastructuur en Waterstaat;Medewerker Advisering schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;841,346;824,068;815,745;813,856;818,451
1727;Infrastructuur en Waterstaat;Medewerker Advisering schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,682;56,514;56,527;60,583;61,583
1728;Infrastructuur en Waterstaat;Medewerker Behandelen en Ontwikkelen S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;130,948;129,837;126,337;126,559;123,682
1729;Infrastructuur en Waterstaat;Medewerker Behandelen en Ontwikkelen S09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90,619;90,619;89,564;88,62;86,22
1730;Infrastructuur en Waterstaat;Medewerker Behandelen en Ontwikkelen S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,778;2,778;2,778;2,778;2,778
1731;Infrastructuur en Waterstaat;Medewerker Behandelen en Ontwikkelen S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,889
1732;Infrastructuur en Waterstaat;Medewerker Communicatie schaal 06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;0,889;NA
1733;Infrastructuur en Waterstaat;Medewerker Communicatie schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,224;4,557;4,557;4,779;3,89
1734;Infrastructuur en Waterstaat;Medewerker Communicatie schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;0,889
1735;Infrastructuur en Waterstaat;Medewerker Facilitair Management S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,556;0,556;0,556;0,556
1736;Infrastructuur en Waterstaat;Medewerker Facilitair Management S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;5
1737;Infrastructuur en Waterstaat;Medewerker Facilitair Management S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,6;3,6;2,6;2,6;2,6
1738;Infrastructuur en Waterstaat;Medewerker Facilitair Management S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,622;22,622;21,622;21,622;21,456
1739;Infrastructuur en Waterstaat;Medewerker ICT/Techniek/Inf.beh./DIV S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,306;1,306;1,306;1,778;2,278
1740;Infrastructuur en Waterstaat;Medewerker ICT/Techniek/Inf.beh./DIV S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,287;19,731;19,175;20,175;20,175
1741;Infrastructuur en Waterstaat;Medewerker ICT/Techniek/Inf.beh./DIV S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,323;21,823;21,99;22,99;22,99
1742;Infrastructuur en Waterstaat;Medewerker ICT/Techniek/Inf.beh./DIV S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31,285;30,279;29,168;29,724;27,824
1743;Infrastructuur en Waterstaat;Medewerker Vastgoed en Infrastruct. S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889;0,889;0,889;0,889;0,889
1744;Infrastructuur en Waterstaat;Medewerker Vervoer S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;27;27;27;27
1745;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1
1746;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1
1747;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,111;3,111;3,111;3,111;3,111
1748;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,333;5,333;5,333;5,333;5,333
1749;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,333;22,333;22,333;22,333;22,333
1750;Infrastructuur en Waterstaat;Medewerker Vervoer schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,222;5,222;4,222;5,222;5,222
1751;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,222;0,722;0,722;0,722;0,722
1752;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,784;8,784;8,784;8,784;8,784
1753;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,667;2,667;1,778;1,778;1,778
1754;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,889;11,889;12,889;12,889;12,639
1755;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,198;75,754;73,282;71,593;69,193
1756;Infrastructuur en Waterstaat;Medewerker Verwerken en Behandelen S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7;14,7;14,667;15,467;16,467
1757;Infrastructuur en Waterstaat;Middenmanager schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,889;11,889;11,889;12,889;10,889
1758;Infrastructuur en Waterstaat;Middenmanager schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;152,492;153,437;150,449;151,449;138,368
1759;Infrastructuur en Waterstaat;Middenmanager schaal 14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;132,052;131,136;127,539;125,539;85,866
1760;Infrastructuur en Waterstaat;Middenmanager schaal 15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79,736;78,997;80,858;73,08;7,956
1761;Infrastructuur en Waterstaat;Onderst. Medew. Toezicht/Med. Toez. S05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,473;6,473;6,473;6,473;6,473
1762;Infrastructuur en Waterstaat;Onderst. Medew. Toezicht/Med. Toez. S06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,311;14,311;13,422;13,422;10,755
1763;Infrastructuur en Waterstaat;Onderst. Medew. Toezicht/Med. Toez. S07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50,123;49,956;50,123;50,123;48,484
1764;Infrastructuur en Waterstaat;Onderst. Medew. Toezicht/Med. Toez. S08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,223;15,306;15,306;15,362;14,473
1765;Infrastructuur en Waterstaat;Onderzoeksmedewerker schaal 08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,667;NA;NA;NA;NA
1766;Infrastructuur en Waterstaat;Onderzoeksmedewerker schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,062;8,423;8,423;8,423;6,673
1767;Infrastructuur en Waterstaat;Onderzoeksmedewerker schaal 10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,722;8,833;7,833;7,833;9,583
1768;Infrastructuur en Waterstaat;Onderzoeksmedewerker schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,728;12,728;12,728;11,728;10,778
1769;Infrastructuur en Waterstaat;Onderzoeksondersteuner schaal 06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;6;6;5
1770;Infrastructuur en Waterstaat;Onderzoeksondersteuner schaal 07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,5;6,5;7,5;7,5;7,5
1771;Infrastructuur en Waterstaat;Operationeel Manager schaal 09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,223;7,223;6,556;6,556;5,556
1772;Infrastructuur en Waterstaat;Operationeel Manager schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65,185;68,185;69,185;67,852;68,141
1773;Infrastructuur en Waterstaat;Operationeel Manager schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,278;10,972;9,972;10,805;5,167
1774;Infrastructuur en Waterstaat;Operationeel Manager schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,689;1,689;1,689;1,689;1
1775;Infrastructuur en Waterstaat;Project-/Programmadirecteur S16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,724;15,724;16,835
1776;Infrastructuur en Waterstaat;Project-/Programmadirecteur S17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3,5
1777;Infrastructuur en Waterstaat;Project-/Programmadirecteur schaal 15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA
1778;Infrastructuur en Waterstaat;Project-/Programmadirecteur schaal 16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,06;19,616;4,948;6,059;4,948
1779;Infrastructuur en Waterstaat;Project-/Programmadirecteur schaal 17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,5;3,5;0,5;0,5;NA
1780;Infrastructuur en Waterstaat;Project-/Programmamanager S12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;289,028;296,996;309,957
1781;Infrastructuur en Waterstaat;Project-/Programmamanager S13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;201,036;203,036;212,692
1782;Infrastructuur en Waterstaat;Project-/Programmamanager S14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;82,682;83,515;87,431
1783;Infrastructuur en Waterstaat;Project-/Programmamanager S15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;40,583;43,694;44,694
1784;Infrastructuur en Waterstaat;Project-/Programmamanager schaal 12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,806;3,806
1785;Infrastructuur en Waterstaat;Project-/Programmamanager schaal 13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;187,614;186,558;8,411;7,411;9,3
1786;Infrastructuur en Waterstaat;Project-/Programmamanager schaal 14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104,948;102,376;20,805;20,805;18,722
1787;Infrastructuur en Waterstaat;Project-/Programmamanager schaal 15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45,333;44,555;5;4;4
1788;Infrastructuur en Waterstaat;Projectleider S10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;6
1789;Infrastructuur en Waterstaat;Projectleider S11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,833;191,349;192,909;205,755
1790;Infrastructuur en Waterstaat;Projectleider schaal 11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;186,725;179,961;3;3;1
